index,title,abstract 
111,"PENGENALAN POLA TULISAN TANGAN HURUF ALPHABET DENGAN MENGGUNAKAN ALGORITMA CHAIN CODE 
DAN k-NEAREST NEIGHBOR
","Pengenalan  pola  tulisan  tangan  adalah  sebuah  teknik dimana  input data yang berupa lembaran kertas hasil scan menggunakan scanner dan  menghasilkan  gambar  pada  komputer  yang  dikenali  sebagai  angka-angka biner, angka-angka biner  inilah yang kemudian diproses lebih lanjut dengan menggunakan algoritma  tertentu  menjadi  karakter  sehingga  dapat  dikenali  dan  diolah  menjadi informasi. Tentunya banyak sekali orang yang sudah mengenal tentang huruf alphabet  yang terdiri dari A sampai Z. Kelemahan dalam mengenali huruf adalah jika huruf yang dikenali sulit dan ada yang terhapus,  maka orang tersebut akan mencoba untuk mengenalinya dengan benar. Dan pada penelitian ini akan dibangun sebuah sistem pengenalan pola huruf alphabet menggunakan algoritma Chain Code dan k-Nearest Neighbor. Algoritma Chain code menggunakan metode yang melakukan penelusuran pixel-pixel pada objek dengan panduan arah mata angin. Dengan menggunakan arah  mata  angin  memiliki  keakuratan  akan pengenalan objek yang lebih baik. Setiap lekukan dapat dikenali sehingga penjejakan tepi mendekati objek aslinya. Yang  dapat menghasilkan vektor ciri berisi informasi berupa fitur kode chain code pembentuk huruf. Hasil yang akan diinputkan dalam proses klasifikasi menggunakan k-Nearest Neighbor(KNN). Metode ini tangguh terhadap data uji yang noise serta efektif jika menggunakan data uji yang besar
"
112,RANCANG BANGUN APLIKASI MULTIMEDIA PEMBELAJARAN TEKNOLOGI INFORMASI DAN KOMUNIKASI (TIK) UNTUK SISWA MTs NEGERI SURABAYA 1 BERBASIS LTSA,"Perkembangan  teknologi  informasi  dan  komunikasi  (TIK)  telah  memberikan pengaruh  terhadap  dunia  pendidikan  khususnya  dalam  proses  pembelajaran. Komunikasi sebagai media pendidikan  dilakukan dengan menggunakan media-media  komunikasi  seperti  telepon,  komputer,  internet,  e-mail,  dsb.  Interaksi antara guru dan siswa tidak hanya dilakukan melalui hubungan tatap muka tetapi juga  dilakukan  dengan  menggunakan  media-media  tersebut.  Guru  dapat memberikan layanan tanpa harus berhadapan langsung dengan siswa. Demikian pula siswa dapat memperoleh  informasi dalam  lingkup yang  luas dari berbagai sumber melalui cyber space atau  ruang maya dengan menggunakan komputer atau internet. Hal yang paling mutakhir adalah berkembangnya apa yang disebut“cyber teaching” atau pengajaran maya, yaitu proses pengajaran yang dilakukan dengan menggunakan  internet.
LTSA (IEEE 1484) adalah suatu standar internasional sistem pembelajaran yang dikembangkan berdasarkan IEEE 1484 Learning Standards Committee (LTSC) oleh Farance Incorporational, divisi Edutool. LTSA merupakan arsitektur tingkat tinggi yang berfokus pada masalah teknologi pembelajaran, pelatihan berbasis komputer, sistem pendukung performasi elektronik, instruksi berbantuan komputer, dan lain-lain. Dapat juga diartikan sebagai suatu kerangka   kerja   untuk  mengetahui   sistem  yang   ada   dan   yang   akan   dibangun.
Dalam tugas akhir ini dibuat sebuah aplikasi multimedia pembelajaran interaktif yang di dalamnya memuat tentang teknologi  informasi  dan  komunikasi  (TIK). Aplikasi ini dikembangkan dengan menggunakan PHP sebagai web programming dan My SQL sebagai database server."
113,Perbandingan Metode Transformasi Kekre dan Segmentasi Warna HSV untuk Sistem Perolehan Citra Berbasis Isi,"Sistem Perolehan Citra Berbasis Isi (SPCI) merupakan teknik pencarian berdasarkan konten visual untuk mencari citra yang sesuai dengan keinginan pengguna.Secara umum, SPCI memiliki dua tahapan utama, yaitu ekstraksi fitur dan pengukuran kemiripan. Fitur yang digunakan dalam penelitian ini adalah fitur warna karena fitur warna merupakan fitur yang umum digunakan, dan dapat merepresentasikan warna sesuai dengan visual mata manusia. Ekstraksi fitur warna dilakukan dengan menggunakan metode Transformasi Kekre, dan Segmentasi Warna HSV. Hasil dari ekstraksi fitur warna digunakan untuk pengukuran kemiripan antara citra query dengan basis data citra. Pengukuran ini menggunakan metode Euclidean Distance.Metode Transformasi Kekre dan Segmentasi Warna HSV diaplikasikan pada 170 citra bunga dari 17 kelas yang berbeda. Uji coba dilakukan terhadap 15 citra query dan diperoleh hasil yang lebih baik pada Segmentasi Warna HSV dengan precision sebesar 75% dan recall sebesar37%. Sedangkan precision dan recall pada Transformasi Kekre adalah 49% dan 25%. Hal ini dikarenakan proses awal Segmentasi Warna HSV yang melakukan konversi citra ke ruang warna HSV dianggap lebih baik dalam membedakan warna dibandingkan  dengan Transformasi Kekre yang juga melakukan konversi citra, tetapi ke dalam format grayscale."
114,PERBANDINGAN METODE COLOR CO-OCURRENCE MATRIX & MODIFIED COLOR CO-OCCURRENCE MATRIX PADA SISTEM PEROLEHAN CITRA BERBASIS ISI UNTUK CITRA BATIK,"Sistem Perolehan Citra berbasis Isi (SPCI) merupakan sistem pencarian citra menggunakan isi visual, untuk mencari citra relevan pada database citra sesuai dengan citra inputan yang diinginkan oleh pengguna. Fitur yang terkait isi visual terdiri dari bentuk, warna dan tekstur adalah fitur utama sebuah citra. Warna adalah salah satu fitur visual yang paling banyak digunakan dalam CBIR karena warna dapat dikenali langsung oleh indra manusia. Oleh karena itu, Fitur warna digunakan dalam  penelitian ini sebagai proses ekstraksi fitur dari delapan kelas citra batik yaitu: citra batik Cirebon, batik Bali, batik Pamekasan, batik Solo, batik Jogja, batik Sumenep, batik Pekalongan, dan batik Bangkalan sebagai objek perolehan citra berbasis isi. Terdapat dua tahapan yaitu tahapan pertama ekstraksi fitur warna dengan menggunakan metode Color Co-occurrence Matrix, tahap ke dua dilakukan pencocokan antara citra database dan citra query menggunakan Similarity. Pada proses similarity dilakukan modifikasi yang disebut Modified Color Co-occurrence Matrix. Dari tiga skenario yang telah di uji coba pada 200 citra batik, dengan percobaan 10 citra query di dapatkan bahwa tingkat presicion MCCM lebih tinggi dibanding dengan CCM, masing masing tingkat akurasi presicion 66% untuk CCM dan 73% untuk MCCM. "
115,IMPLEMENTASI ALGORITMA ENKRIPSI DES UNTUK APLIKASI MOBILE CHAT PADA OS ANDROID,"Pengiriman informasi melalui jaringan elektronik dalam permasalahan ini adalah chatting dengan media server memiliki kerentanan dalam keamanan data yang dikirimkan . Layanan tersebut diketahui memiliki beberapa kelemahan, yaitu kelemahan terhadap masalah keamanan sistem. Kelemahan itu dikarenakan data yang dikirim kedalam server menggunakan koneksi dengan jaringan global sehingga lebih rentan terhadap serangan hacker.Pada penelitian ini untuk menjamin keamanan dan kerahasiaan informasi pada komunikasi yang menggunakan jaringan IP mobile, dilakukan proses enkripsi dan dekripsi terhadap informasi yang akan dikirimkan. Enkripsi dilakukan pada saat pengiriman dengan cara mengkonversi informasi asli menjadi informasi yang terenkripsi sedangkan dekripsi dilakukan pada saat penerimaan dengan cara mengkonversi informasi terenkripsi menjadi informasi asli. Jadi informasi yang dikirimkan selama proses pengiriman adalah data informasi yang terenkripsi, sehingga informasi asli tidak dapat diketahui oleh pihak yang tidak berhak. Informasi asli hanya dapat diketahui oleh penerima dengan menggunakan kunci rahasia.Penggunaan algoritma enkripsi Data Encryption Standard (DES) merupakan upaya untuk mencegah kebocoran data chat ke pihak lain. Sehingga dalam menggunakan aplikasi chat tidak dikhawatirkan terjadinya kebocoran informasi pribadi. Karena berdasarkan hasil uji coba terbukti bahwa cipherteks yang dihasilkan telah sesuai dengan hasil perhitungan menggunakan algoritma enkripsi DES. dan telah diuji menggunakan beberapa aplikasi DES test vector. "
116,"KLASIFIKASI EFEKTIVITAS MENGHAFAL ASMAUL HUSNA MELALUI PEMBELAJARAN HANIFIDA MENGGUNAKAN 
GAME EDUKASI DENGAN METODE FUZZY
","Game sudah merambah dalam berbagai bidang kehidupan, tidak terkecuali bidang pendidikan. Manusia mempunyai sifat dasar lebih cepat mempelajari segala sesuatu secara visual – verbal, sehingga game juga baik jika dilibatkan dalam proses pendidikan. Salah satu materi yang dapat dimasukkan dalam game edukasi adalah pembelajaran menghafal Asmaul Husna. Metode pembelajaran juga sangat penting digunakan untuk media pembelajaran. Salah satu metode yang digunakan adalah metode Hanifida. Game yang dibuat menggunakan metode Hanifida terdiri dari 4 level. Tiap-tiap level merepresentasikan tahapan-tahapan dalam pembelajaran metode Hanifida. Pada penelitian ini, penulis mengukur tingkat keefektifan metode Hanifida sebagai media pembelajaran dengan mengklasifikasi hasil uji coba game. Uji coba game yang digunakan adalah pada game level 4 yang diuji coba pada 30 siswa-siswi Sekolah Dasar. Hasil uji coba kemudian diklasifikasi menggunakan metode Fuzzy. Terdapat 3 input variabel dari hasil uji coba game level 4, yaitu nilai, waktu, dan langkah. Variabel-variabel tersebut digunakan untuk proses klasifikasi. Selain input variabel, juga terdapat output variabel, yaitu hasil keefektifan. Hasil keefektifan dari klasifikasi Fuzzy yang dilakukan pada hasil uji coba game level 4, yaitu metode Hanifida efektif dijadikan sebagai media pembelajaran dalam menghafal Asmaul Husna sebesar 73.3% dengan rincian persentase untuk hasil sangat efektif 23.3% dan hasil efektif sebesar 50%."
117,Gender Recognition Menggunakan metode Principal Component Analysis dikombinasikan dengan Local Binary Pattern,"Gender Recognition merupakan sistem untuk mengidentifikasi jenis kelamin seseorang berdasarkan citra wajah, karena di dalam citra wajah terdapat fitur yang merepresentasikan karakteristik seseorang. Gender Recognition dapat digunakan dalam berbagai macam applikasi, seperti interaksi manusia dan komputer, sistem kamera, dan sistem temu kembali citra. Pengklasifikasian jenis kelamin diperoleh dari tiga tahap antara lain preprocessing, ekstraksi fitur, dan pengklasifikasian citra. Tahap pertama, yaitu Preprocessing yang bertujuan untuk menghilangkan variasi pencahayaan pada citra dengan menggunakan metode Local Binary Pattern (LBP). Tahap kedua, ekstraksi fitur menggunakan metode Principal Component Analysis (PCA) sehingga menghasilkan susunan matrik proyeksi dan matrik bobot yang akan digunakan pada tahap klasifikasi. Tahap ketiga,  pengklasifikasian citra menggunakan pengukuran kemiripan Euclidean Distance, dengan cara membandingkan matrik bobot citra training dengan matrik bobot testing yang diperoleh dari proses perkalian citra testing dengan matrik proyeksi. Dari hasil uji coba sistem, kombinasi metode Principal Component Analysis (PCA) dan Local Binary Pattern (LBP) dengan menggunakan pengukuran kemiripan Euclidean Distance tingkat akurasi rata-rata mencapai 80%. Klasifikasi jenis kelamin yang salah dikarenakan oleh miripnya bentuk rambut, bentuk kepala serta ekspresi antara citra perempuan dan citra pria. "
118,PERBANDINGAN METODE FISHERFACE DAN PRINCIPAL COMPONENT ANALYSIS PADA EKSTRAKSI FITUR UNTUK PENGENALAN WAJAH ,"ASDJNLM,LKBGXDFXGVVN,M,.MJKGHJBNBNJBHBKJNHHGHGHJGFHGHGVHGVHKBHJGHJGHJGHASDJNLM,LKBGXDFXGVVN,M,.MJKGHJBNBNJBHBKJNHHGHGHJGFHGHGVHGVHKBHJGHJGHJGHASDJNLM,LKBGXDFXGVVN,M,.MJKGHJBNBNJBHBKJNHHGHGHJGFHGHGVHGVHKBHJGHJGHJGHASDJNLM,LKBGXDFXGVVN,M,.MJKGHJBNBNJBHBKJNHHGHGHJGFHGHGVHGVHKBHJGHJGHJGHASDJNLM,LKBGXDFXGVVN,M,.MJKGHJBNBNJBHBKJNHHGHGHJGFHGHGVHGVHKBHJGHJGHJGHASDJNLM,LKBGXDFXGVVN,M,.MJKGHJBNBNJBHBKJNHHGHGHJGFHGHGVHGVHKBHJGHJGHJGHASDJNLM,LKBGXDFXGVVN,M,.MJKGHJBNBNJBHBKJNHHGHGHJGFHGHGVHGVHKBHJGHJGHJGHASDJNLM,LKBGXDFXGVVN,M,.MJKGHJBNBNJBHBKJNHHGHGHJGFHGHGVHGVHKBHJGHJGHJGHASDJNLM,LKBGXDFXGVVN,M,.MJKGHJBNBNJBHBKJNHHGHGHJGFHGHGVHGVHKBHJGHJGHJGH"
119,"RANCANG BANGUN SISTEM PENCARIAN DAN HIRARKI PASAL-PASAL TENTANG LALU LINTAS DAN ANGKUTAN JALAN DENGAN MENGGUNAKAN VECTOR SPACE MODEL
","Sosialisasi UU nomor 22 tahun 2009 merupakan hal yang penting, namun kompleksitas dan banyaknya aturan yang terkandung membuat masyarakat kesulitan dalam memahaminya. Berbagai sosialisasi dan kampanye safety riding telah dilakukan, namun masih banyaknya penyimpangan yang dilakukan para pengguna jalan mengindikasikan akan diperlukannya suatu alternatif media yang tepat dan akurat sebagai sarana untuk sosialisasi. Konsep sistem pencarian berbasis information retrieval (IR), dapat digunakan untuk proses sosialisasi melalui media internet. Pembangunan IR pada penelitian ini menggunakan konsep vector space model (VSM). VSM merupakan proses penghitungan kemiripan antar pasal yang direpresentasikan dalam suatu model ruang vektor. Selanjutnya dibentuk hirarki pada pasal-pasal hasil dari proses retrieve-nya. Berdasarkan hasil pengujian sistem, didapatkan nilai minimal cosine similarity terbaik dengan treshold 0,1. Dengan presentase rata-rata precision 58,6 %, presentase rata-rata recall nya mencapai 92,4 % dan rata-rata presentase f-measure nya 65,5 %. Hasil dari pengujian efektifitas sistem pada masyarakat, dapat dikatakan bahwa aplikasi ini sangat membantu dan memiliki penerimaan yang baik disisi pengguna, dengan presentase sangat baik 20 % , baik 72 %, cukup baik 24,7 % dan  buruk 3,4 %."
120,Sistem analisis sentimen produk telkomsel dari opini twitter berbahasa Indonesia menggunakan metode naive bayes classifier,"Analisis sentimen otomatis berdasarkan opini masyarakatterhadap produk TELKOMSEL berbahasa Indonesia. Opini masyarakat diambil dari sebuah situs microblogging twitter dengan melakukan crawling data opini dengan keyword produk-produk dari sebuah provider di Indonesia yaitu Telkomsel. Sistem akan melakukan pengklasifikasian tweet menjadi sebuah kategori yaitu positif,negatif atau netral. Sebelum data training dan data testing didapatkan dari pemisahan data hasil crawling menjadi 75% untuk training dan 25% untuk data testing.Metode yang digunakan untuk mengklasifikasikan adalah metode naïve bayes classifier. Hasil akhir atau output dari aplikasi ini berupa peta yang menunjukkan pada daerah mana user yang menyatakan opini positif, negatif atau netral. Dengan aplikasi ini sebuah perusahaan dapat menganalisa kepuasan pelanggan terhadap produk yang dimilikinya dan dapat mengetahui daerah mana saja user menyatakan kepuasan atau ketidakpuasan. Hasil ujicoba pada sistem klasifikasi teks dengan menggunakan data hasil crawling diperoleh akurasi sebesar 63% dan error rate sebesar 37%, hasil ini mungkin kurang memuaskan itu dikarenakan data teks yang ditulis oleh user pada twitter lebih banyak menggunakan kata yang mengandung singkatan."
121,PERBANDINGAN METODE PRINCIPAL COMPONENT ANALYSIS (PCA) DAN METODE TWO DIMENSIONAL PRINCIPAL COMPONENT ANALYSIS (2DPCA) DALAM PENGENALAN JENIS KELAMIN BERDASARKAN CITRA WAJAH ,"Seiring dengan berkembangnya teknologi, teknik biometrika juga semakin berkembang, seperti pengenalan pola iris mata, pengenalan pola senyum, pengenalan ekspresi wajah dan lain sebagainya. Teknik ini digunakan untuk identifikasi wajah manusia, salah satu contohnya yaitu pengenalan jenis kelamin (gender recognition). Sebelum berkembangnya penelitian dalam teknik biometrika,  pengenalan identitas seseorang masih menggunakan kartu identitas dan password. Berbagai macam metode sudah banyak digunakan dalam pengenalan jenis kelamin. Pada penelitian ini membandingkan metode Principal Component Analysis (PCA) dan Two-Dimensional Principal Component Analysis (2DPCA). Metode ini adalah metode yang digunakan dalam proses ekstraksi fitur untuk menentukan ciri dari wajah. Untuk proses klasifikasi jenis kelaminnya menggunakan metode Canberra Distance. Uji coba dilakukan pada 200 data yaitu 100 citra wajah laki-laki dan 100 citra wajah perempuan dengan 7 skenario uji coba. Berdasarkan hasil uji coba pada sistem ini menunjukkan bahwa metode Principal Component Analysis (PCA) dapat mengenali jenis kelamin dengan akurasi terbaik yaitu 82.5% pada skenario 6 dengan 15 eigen (160 data training dan 40 data testing) sedangkan metode Two Dimensional Principal Component Analysis (2DPCA)  dapat mengenali jenis kelamin dengan akurasi terbaik yaitu 87.5% pada skenario 7 dengan 15 eigen (160 data training dan 40 data testing)."
