index,title,abstract_cleaned 
169,"IDENTIFIKASI GAYA KOGNITIF

BERBASIS MYERS BRIGGS TYPE INDICATOR (MBTI) 

DENGAN MENGAMATI PERILAKU BROWSING SISWA

",elearning rupa pengaruh proses transformasi didik konvensional bentuk digital baik cara isi sistem sistem sebut siswa konsep ajar tiap siswa beda satu baik segi tingkat paham cara proses tahu itu perlu identifikasi gaya kognitif bas myers briggs type indicator mbti perilaku browsing siswa lalu metode neural network nn metode adopsi mampu organisasi diri sendiri klasifikasi data beri lama masa training data hasil sifat akurat walaupun dalam proses lama kumpul data laku amat perilaku browsing siswa nanti proses algoritma backpropagation kemudian data banding hasil kuisioner mbti telah kumpul data guna data siswa hasil oleh gantung guna batas mse iterasi makin rendah guna batas mse makin tinggi nilai akurasi oleh makin tinggi batas iterasi guna nilai akurasi oleh stabil tetap hasil akurasi baik oleh ketika mse batas iterasi kisar iterasi hasil akurasi hasil gaya kognitif yang oleh sebut jadi suatu acu guru strategi ajar ikut sesuai gaya kognitif siswa kata kunci gaya kognitif mbti backpropagation
170,Sistem Pakar Diagnosa Penyakit Gagal Jantung Menggunakan Metode Radial Basis Function,sakit gagal jantung rupa salah satu darimacammacam sakit jantung derita gagal jantung detakanjantungnya jalan cara normal laku aktivitas normal derita cenderung mudah lelah adalah rusak otot jantung karena beban jantung lebih saat derita sakit gagal jantung tiap tahun makin tingkat lebih cenderung kena lakilaki perempuan karena kembang teknologi informasi komunikasi jadi media utama jembatan masalah sebut bidang medis peran teknologi informasi komunikasi kemas suatu wadah informatika medis buat buah sistem pakar sakit gagal jantung nanti harap manfaat tahu lebih dini sakit gagal jantung dapat tangan lebih cepat kurang resiko tinggal dunia hal aplikasi mendiagnosa sakit gagal jantung metode radial basis function hidden node kmeans cluster metode kmeans karena tepat tentu nilai centroid akurat fungsi aktivasi teliti hanya guna fungsi aktivasigaussian inputan diri variabel dasar keluh gejalagejala alami pasien data training data testing guna asal rekammedik rumah sakit umum daerahsidoarjo kata kunci radial basis function kmeans gaussian
171,GPS TRACKING UNTUK MENEMUKAN LOKASI PUSKESMAS KELILING BERBASIS MOBILE ANDROID,mobil keliling rupa suatu program perintah banyak saat salah satu puskesmas keliling puskesmas keliling sebut layan sehat masyarakat lebih baik objek upa mobil sering berpindahpindah tempat masyarakat jasa puskesmas keliling sebut cari objek tempat mana mobil sebut objek tempat tempat belum tahu jadi kendala temu objek tempat cari masalah ketika puskesmas ingin laku share lokasi harus hubung internet jika milik koneksi internet dapat laku share lokasi mana puskesmas keliling tugas akhir buat buah sistem share data lokasi mana sisi client dapat titik lokasi objek koneksi internet share lokasi manfaat layan sms lebih umum sedia banding internet guna aplikasi peran bagai server client sistem milik fungsi utama fungsi lacak gps tracking aplikasi server fungsi untuk tampil peta manfaat google maps aplikasi client aplikasi pasang dalam smartphone bas android manfaat ratarata tampil ratarata keywords gps tracking google maps server client android
172,RANCANG BANGUN AUGMENTED REALITY MENGGUNAKAN FRAME MARKERS PADA PERMAINAN SUSUN KATA BERBASIS ANDROID,indonesia banyak sekali kenal bermacammacam main kata salah satu main kata sering main lalu jejaring sosial jenis alfagram alfagram main susun ulang huruf buah kata sesuai alfabetis misal alfagram cinta tinca main kata alfagram main cara tradisional susun kata etik main akan kembang teknologi augmented reality augmented reality rupa konsep gabung obyek virtual d d dunia maya dunia nyata augmented reality untuk tampil obyek d huruf tugas akhir ini bangun rancang teknologi augmented reality frame markers frame markers untuk tanda suatu obyek huruf berbedabeda ciri sebut untuk main susun kata tiap obyek telah deteksi kamera buah id simpan sistem guna untuk proses inti main kata teknologi augmented reality ini telah implementasi main susun kata dapat simpul hasil uji kuantitatif dapat guna aplikasi puas lumayan puas tidak puas
173,ANALISA PRIORITAS RESIKO PADA PROJECT RISK MANAGEMENT MENGGUNAKAN SMARTER (SIMPLE MULTI-ATTRIBUTE RATING TECHNIQUE EXPLOITING RANKS),resiko pengaruh hasil buah proyek implementasi proyek banyak organisasiperusahaan tidak laku manajemen resiko lebih depan manajemen krisis fire fighting teliti implementasi manajemen proyek basis project management body of knowledge pmbok rupa salah satu standar internasional manajemen proyek buat project management institute pmi pmbok domain salah satu domain pmbok project risk management manajemen risiko proyek fokus teliti tuju project risk management pmbok definisi project risk management rupa proses sistematis identifikasi analis merespon resiko proyek tuju utama manajemen resiko tingkat mungkin hasil manfaat positif proyek kurang mungkin hasil dampak negatif proyek dalam teliti metode smarter simple multiattribute rating technique exploiting ranks tentu prioritas risiko kategori cost time scope quality hasil ujicoba aplikasi project risk management penuh pmbok telah penuh sedang dasar nilai studi kasus proyek sap pt semen gresik tbk tingkat puas
174,POS (POINT OF SALE) DENGAN MENGGUNAKAN QR-CODE PADA TOKO MAHKOTA BATIK TULIS MADURA,pos point of sale salah satu sangat penting rangkai proses bisnis buah toko jual barang jasa proses pos toko mahkota sangat sederhana laku catat manual sangat besar mungkin jadi curang salah artikel telah bangun buah aplikasi sistem pos bas web sudah manfaat qrcode quick response code bagai tanda barang nanti terap toko mahkota qrcode salah satu metode baru kode informasi bas dimensi kembang usaha denso tahun punya banyak lebih banding barcode dengan ada beberapa fitur telah buat sistem beberapa lebih ada qrcode manfaat device android buat aplikasi sistem telah anggap mampu tingkat cepat proses pos yang sudah ada dasar hasil uji baca qrcode device android uji laku dasar kondisi cahaya lingkung jarak objek dapat cepat maksimum besar detik
175,PENGENALAN HURUF ABJAD BAHASA ISYARAT PADA SISTEM ISYARAT BAHASA INDONESIA (SIBI) BERBASIS EKSTRAKSI FITUR LINEAR DISCRIMINANT ANALYSIS (LDA),manusia bagai makhluk sosial lepas interaksi komunikasi rupa bentuk nyata interaksi sebut tuju utama teliti jadi harmoni sosial baik tuna rungu orang normal teliti kenal laku fokus kenal isyarat huruf a z masingmasing huruf diri tiga citra huruf gerak huruf j z ada tiga tahap teliti proses preprocessing ekstraksi fitur klasifikasi citra proses preprocessing citra lalu proses background removal thresholding pisah wilayah objek akan teliti tangan background citra kemudian citra hasil sebut rubah mode grayscale lanjut laku ekstraksi fitur guna algoritma linear discriminant analysis lda klasifikasi pola euclidean distance teliti ini data guna adalah citra guna bagai data training data testing diri orang lakilaki orang perempuan tiga huruf akurasi tinggi besar yaitu huruf j q z huruf sebut sequence kualitas citra sempurna beberapa citra uji milik tingkat akurasi rendah cenderung milik bentuk hampir sama dengan huruf
176,SISTEM PENDUKUNG KEPUTUSAN PEMINATAN SISWA BARU SMA MENGGUNAKAN METODE ORESTE,kembang pesat maju teknologi sangat pengaruh dunia didik kembang teknologi sebut butuh generasi muda mampu kerja sesuai tuntut jaman tingkat mutu didik kemendikbud keluar kurikulum baru kurikulum periode tahun ajar mulai terap kurikulum mana minat program studi tentu awal masuk kelas x puluh salah satu sma telah terap kurikulum sebut sma negeri kamal kurikulum minat siswa tentu program studi dasar parameterparameter guna beberapa parameter sebut angket minat siswa nilai un psikotest placement test nilai raport smp hal ini maka buat buah aplikasi sistem dukung putus minat siswa baru sma negeri kamal bagai alat bantu bahan rekomendasi tentu minat siswa di sma negeri kamal metode hitung guna guna metode oreste oreste rupa teknik analisa ambil putus beberapa alternatif pilih lalu uji coba banding data hasil hasil prosentase akurat yaitu dari data uji sama hasil minat sistem sistem ini dapat jadi bahan rekomendasi sekolah dalam tentu minat
177,GAME EDUKASI MATEMATIKA SEKOLAH DASAR KELAS 3 DENGAN MENGGUNAKAN METODE ADAPTIVE LEARNING,kembang media ajar interaktif pola didik game tingkat motivasi ajar siswa game bas flash game edukasi matematika sekolah dasar kelas metode adaptive learning jadi salah satu media didik sistem komputerisasi buat ajar lebih interaktif beri dasar matematika siswa muda utama sekolah dasar game multitasking guna main ajar game juga sifat adaptif sesuai level sesuai mampu guna dari seluruh implementasi laku bahwa metode adaptive learning game edukasi matematika jalan baik multitasking game edukasi buat siswa kurang konsentrasi soalsoal tampil siswa cenderung main dasar hasil uji coba laku dapat responden nyata tarik game karena skenario game buat tarik animasi gambar latar suka anakanak
178,"SISTEM REKOMENDASI MATERI PEMBELAJARAN

MENGGUNAKAN KOLB’S LEARNING STYLE

PADA MATA PELAJARAN FISIKA

",abstrak proses ajar konvensional tiap didik anggap punya gaya ajar sama homogen sedang dasar tiap didik punya gaya ajar beda dalam proses ajar atas masalah keanekaragaman gaya ajar sebut kembang adaptive elearning system teliti tuju buat sistem rekomendasi materi ajar mana konten ajar adaptasi gaya ajar dasar kolb s learning style knowledge level siswa kolb s learning style punya empat gaya ajar divergen assimilasi convergen akomodasi knowledge level punya empat atribut apprentice beginner intermediate expert sistem rekomendasi materi ajar uji coba siswa kelas puluh madrasah aliyah negeri tuban kuisioner kolb s learning style empat puluh tanya banding nilai ratarata pretest nilai ratarata postest hasil siswa guna sistem rekomendasi materi ajar elearning adaptif oleh tingkat nilai besar saat siswa laku pretest kemudian siswa laku latih postest kata kunci adaptive elearning system kolb s learning style sistem rekomendasi materi ajar
179,"RANCANG  BANGUN APLIKASI MOBILE-LEARNING DENGAN MENGINTEGRASIKAN LEARNING MANAGEMENT SYSTEM (LMS) CLAROLINE PADA SMARTPHONE BERBASIS ANDROID

(studi kasus Elite Course - Kamal)",ajar luang waktu tambah tahu bahasa inggris luar sekolah tempat kursus masalah sering hadap jadwal sedia tempat kursus sesuai jadwal lebih jika kita sakit ada sibuk tentu akan lewat temu bahkan lewat jadwal uji hasil akhir teliti akan beri jalan ajar harus datang ke kelas tetap komunikasi tutor semua materi kelas konvensional kerja uji tetap sertifikat komunikasi chat nilai uji murid lihat di nilai tutor akses learning management system lms milik elitecourse bangun lms claroline ini gadget android integrasi langsung database lms milik elitecourse dasar hasil ujicoba layak aplikasi kuisioner koresponden rasa teknologi mobile learning ini sangat penting rasa penting hasil prosentase yang ada dapat simpuk teknologi mobile learning rasa penting dapat terap lembaga kursus murid dapat mudah giat ajar
180,ANALISA BALANCED SCORECARD PROJECT PERFORMANCE PADA PROJECT INTEGRATION AND SCOPE MANAGEMENT MENGGUNAKAN FUZZY ANALYTIC NETWORK PROCESS,manajemen proyek rupa upaya rencana atur laksana proyek cara optimal capai sasar tentu laksana proyek sesuai standar prosedur hasil hasil optimal dasar sebut penuh standar proyek teliti implementasi framework standar manajemen proyek dasar project management body of knowledgepmbok fokus domain project integration scope management teliti tuju integrasi domain pmbok mampu menganalisa performa proyek balanced scorecardbsc key performance indicatorkpi perspektif bsc dari ukur kerja masing masing domain fungsional bobot kpi laku fuzzy analytic network processfanp hasil bsc jadi bagai acu tahu performa proyek uji coba sistem laku guna data proyek implementasi sap pt semen gresik tbk hasil uji coba fungsionalitas sistem dasar pmbok sedang dasar user besar nilai perspektif bsc empat kuadran bagai ikut finance internal process learning and growth customer kata kunci erp project integration and scope management balanced scorecardbsc fuzzy analytic network process fanp
181,ANALISIS JEJARING SOSIAL DALAM PENENTUAN CENTRALITY PADA MEDIA SOSIAL DENGAN VISUALISASI GRAF TAK BERARAH(UNDIRECTED GRAPH),kembang internet pesat buat makin tambah jumlah internet khusus jejaring sosial facebook tukar informasi facebook guna bagai media tawar barang daganganjualbeli online online shop kembang manfaat facebook laku promosi mudah beli lihat katalog barang laku tawar cari tokoh sentral facebook bantu online shop promosi lebih rata teliti analis aktor sentral facebook guna teori sosial network analysissna centrality aktor sentral laku hitung sentralitas kedekatancloseness sentralitas betweennessaktor sentralitas dekat tinggi lebih cepat sebar informasi aktor sebut milik jarak dekat aktor sedang aktor sentralitas tinggi sebar informasi hadap aktor hubung langsung atau teliti ini laku cari aktor sentral akun milik teman hasil teliti tunjuk nilai closeness tinggi dapat pada id nilai nilai betweenness tinggi pada id nilai terap teori sna hasil hitung visualisasi graf tunjuk id nilai closeness betweenness tinggi sangat peran penting dalam hubung aktor satu yang dalam cluster jaring
182,Aplikasi Telemonitoring Obyek Wisata Menggunakan Augmented Reality Berbasis Lokasi,pariwisata rupa salah satu sektor penting maju suatu daerah banyak orang upaya maju pariwisata daerah upaya maju pariwisata sebut manfaat maju teknologi salah satu manfaat teknologi augmented reality ar sensorsensor device android global positioning system gps kompas akselerometer teknologi augmented reality ar visualisasi obyek wisata bentuk marker ikon wisata bantu kamera device sensor global positioning system gps tahu posisi kemudian sistem tampil obyek wisata dekat lalu marker ikon wisata sensor kompas bagai tunjuk arah nanti sistem muncul marker ikon wisata ada arah akselerometer untuk stabil posisi marker ikon wisata tetap ada di depan meski orientasi device berubahubah teliti tuju untuk hasil suatu simulasi aplikasi tunjang mudah untuk detail informasiinformasi hanya guna guna unjung lokasi manfaat teknologi augmented reality ar sensorsensor ada device android aplikasi rancang guna sistem client server mana database mysql bagai server sedia informasiinformasi obyek wisata device android bagai client laku minta untuk akses data dasar implementasi laku simpul aplikasi jalan dengan baik dan dapat beri informasi yang akurat
